timestamp,reward,state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,state.ST_31003477.Q.value,state.ST_31003477.Q_LISSE.value,state.ST_31003477.T.value,state.ST_31003477.T_LISSE.value,action.STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,next_state.ST_31003477.Q.value,next_state.ST_31003477.Q_LISSE.value,next_state.ST_31003477.T.value,next_state.ST_31003477.T_LISSE.value
"2008-04-15 08:39:00,170",0,40,10,5820,6324.0,15.0,15.0,14,40,10,5880,6072.0,15.0,15.0
"2008-04-15 08:39:40,161",0,40,10,5880,6072.0,15.0,15.0,14,40,10,5460,5724.0,15.0,15.0
"2008-04-15 08:40:20,167",0,40,10,5460,5724.0,15.0,15.0,14,40,10,5400,5544.0,16.0,16.0
"2008-04-15 08:41:00,167",0,40,10,5400,5544.0,16.0,16.0,14,40,10,6000,5568.0,17.0,17.0
"2008-04-15 08:41:40,171",0,40,10,6000,5568.0,17.0,17.0,14,40,11,6480,5964.0,18.0,18.0
"2008-04-15 08:42:20,164",0,40,11,6480,5964.0,18.0,18.0,14,40,10,6480,6312.0,17.0,17.0
"2008-04-15 08:43:00,167",1,40,10,6480,6312.0,17.0,17.0,14,40,10,6360,6432.0,17.0,17.0
"2008-04-15 08:43:40,172",1,40,10,6360,6432.0,17.0,17.0,14,40,10,5940,6240.0,17.0,17.0
"2008-04-15 08:44:20,157",0,40,10,5940,6240.0,17.0,17.0,14,40,10,6480,6132.0,19.0,19.0
"2008-04-15 08:45:00,163",0,40,10,6480,6132.0,19.0,19.0,14,40,10,6240,6132.0,17.0,17.0
"2008-04-15 08:45:40,161",1,40,10,6240,6132.0,17.0,17.0,14,40,10,6000,6108.0,17.0,17.0
"2008-04-15 08:46:20,157",0,40,10,6000,6108.0,17.0,17.0,14,40,10,6000,6000.0,17.0,17.0
"2008-04-15 08:47:00,162",0,40,10,6000,6000.0,17.0,17.0,14,40,10,5700,5940.0,17.0,17.0
"2008-04-15 08:47:40,167",1,40,10,5700,5940.0,17.0,17.0,14,40,10,5760,5904.0,20.0,20.0
"2008-04-15 08:48:20,170",1,40,10,5760,5904.0,20.0,20.0,14,40,10,4200,5484.0,41.0,41.0
"2008-04-15 08:49:00,163",1,40,10,4200,5484.0,41.0,41.0,14,40,10,3720,4620.0,38.0,38.0
"2008-04-15 08:49:40,168",1,40,10,3720,4620.0,38.0,38.0,14,40,10,5040,4236.0,20.0,20.0
"2008-04-15 08:50:20,164",1,40,10,5040,4236.0,20.0,20.0,14,40,10,5400,4752.0,18.0,18.0
"2008-04-15 08:51:00,158",1,40,10,5400,4752.0,18.0,18.0,14,40,10,5820,5376.0,17.0,17.0
"2008-04-15 08:51:40,161",1,40,10,5820,5376.0,17.0,17.0,14,40,10,6360,5820.0,17.0,17.0
"2008-04-15 08:52:20,169",1,40,10,6360,5820.0,17.0,17.0,14,40,10,6840,6300.0,18.0,18.0
"2008-04-15 08:53:00,164",1,40,10,6840,6300.0,18.0,18.0,14,40,10,6720,6624.0,20.0,20.0
"2008-04-15 08:53:40,156",1,40,10,6720,6624.0,20.0,20.0,14,40,10,6060,6540.0,25.0,25.0
"2008-04-15 08:54:20,164",1,40,10,6060,6540.0,25.0,25.0,14,40,10,4320,5700.0,40.0,40.0
"2008-04-15 08:55:00,168",1,40,10,4320,5700.0,40.0,40.0,14,40,10,4740,4836.0,27.0,27.0
"2008-04-15 08:55:40,165",1,40,10,4740,4836.0,27.0,27.0,14,40,10,5280,4716.0,19.0,19.0
"2008-04-15 08:56:20,158",1,40,10,5280,4716.0,19.0,19.0,14,40,10,5580,5232.0,17.0,17.0
"2008-04-15 08:57:00,167",1,40,10,5580,5232.0,17.0,17.0,14,40,10,5880,5580.0,16.0,16.0
"2008-04-15 08:57:40,156",0,40,10,5880,5580.0,16.0,16.0,14,40,10,6300,5868.0,18.0,18.0
"2008-04-15 08:58:20,161",0,40,10,6300,5868.0,18.0,18.0,14,40,10,6600,6144.0,19.0,19.0
"2008-04-15 08:59:00,160",0,40,10,6600,6144.0,19.0,19.0,14,40,10,6360,6336.0,18.0,18.0
"2008-04-15 08:59:40,164",1,40,10,6360,6336.0,18.0,18.0,14,40,11,6180,6276.0,19.0,19.0
"2008-04-15 09:00:20,156",1,40,11,6180,6276.0,19.0,19.0,14,40,22,6060,6216.0,24.0,24.0
"2008-04-15 09:01:00,159",1,40,22,6060,6216.0,24.0,24.0,14,120,120,4560,5724.0,19.0,19.0
"2008-04-15 09:01:40,163",1,120,120,4560,5724.0,19.0,19.0,14,120,120,4440,4944.0,10.0,10.0
"2008-04-15 09:02:20,159",0,120,120,4440,4944.0,10.0,10.0,14,120,120,5640,4800.0,13.0,13.0
"2008-04-15 09:03:00,162",0,120,120,5640,4800.0,13.0,13.0,14,120,120,5520,5328.0,12.0,12.0
"2008-04-15 09:03:40,164",0,120,120,5520,5328.0,12.0,12.0,14,120,120,4500,5352.0,10.0,10.0
"2008-04-15 09:04:20,154",0,120,120,4500,5352.0,10.0,10.0,14,120,120,5700,5208.0,13.0,13.0
"2008-04-15 09:05:00,160",0,120,120,5700,5208.0,13.0,13.0,14,120,120,5100,5184.0,12.0,12.0
"2008-04-15 09:05:40,168",0,120,120,5100,5184.0,12.0,12.0,14,120,120,5340,5232.0,12.0,12.0
"2008-04-15 09:06:20,163",0,120,120,5340,5232.0,12.0,12.0,14,120,120,5400,5076.0,13.0,13.0
"2008-04-15 09:07:00,159",0,120,120,5400,5076.0,13.0,13.0,14,120,120,5880,5436.0,14.0,14.0
"2008-04-15 09:07:40,160",0,120,120,5880,5436.0,14.0,14.0,14,120,120,4500,5304.0,10.0,10.0
"2008-04-15 09:08:20,162",0,120,120,4500,5304.0,10.0,10.0,14,120,120,4800,4860.0,10.0,10.0
"2008-04-15 09:09:00,159",0,120,120,4800,4860.0,10.0,10.0,14,120,120,6000,4884.0,15.0,15.0
"2008-04-15 09:09:40,159",0,120,120,6000,4884.0,15.0,15.0,14,120,120,5640,5448.0,14.0,14.0
"2008-04-15 09:10:20,165",0,120,120,5640,5448.0,14.0,14.0,14,40,18,5100,5532.0,12.0,12.0
"2008-04-15 09:11:00,172",0,40,18,5100,5532.0,12.0,12.0,14,40,10,5040,5172.0,13.0,13.0
"2008-04-15 09:11:40,156",0,40,10,5040,5172.0,13.0,13.0,14,40,10,5760,5220.0,15.0,15.0
"2008-04-15 09:12:20,164",0,40,10,5760,5220.0,15.0,15.0,14,40,10,4980,5280.0,18.0,18.0
"2008-04-15 09:13:00,167",0,40,10,4980,5280.0,18.0,18.0,14,40,10,4920,5172.0,15.0,15.0
"2008-04-15 09:13:40,162",0,40,10,4920,5172.0,15.0,15.0,14,40,10,5340,5040.0,13.0,13.0
"2008-04-15 09:14:20,163",0,40,10,5340,5040.0,13.0,13.0,14,40,10,5040,5076.0,13.0,13.0
"2008-04-15 09:15:00,170",0,40,10,5040,5076.0,13.0,13.0,14,40,10,5160,5016.0,12.0,12.0
"2008-04-15 09:15:40,156",0,40,10,5160,5016.0,12.0,12.0,14,40,10,5640,5160.0,14.0,14.0
"2008-04-15 09:16:20,161",0,40,10,5640,5160.0,14.0,14.0,14,40,10,5400,5424.0,12.0,12.0
"2008-04-15 09:17:00,163",0,40,10,5400,5424.0,12.0,12.0,14,40,10,5640,5520.0,12.0,12.0
"2008-04-15 09:17:40,166",0,40,10,5640,5520.0,12.0,12.0,14,40,10,4920,5328.0,11.0,11.0
"2008-04-15 09:18:20,157",0,40,10,4920,5328.0,11.0,11.0,14,40,10,4380,4920.0,10.0,10.0
"2008-04-15 09:19:00,161",0,40,10,4380,4920.0,10.0,10.0,14,40,10,4740,4608.0,11.0,11.0
"2008-04-15 09:19:40,162",0,40,10,4740,4608.0,11.0,11.0,14,40,10,4860,4716.0,11.0,11.0
"2008-04-15 09:20:20,158",0,40,10,4860,4716.0,11.0,11.0,14,40,10,5700,5124.0,13.0,13.0
"2008-04-15 09:21:00,161",0,40,10,5700,5124.0,13.0,13.0,14,40,10,5400,5412.0,12.0,12.0
"2008-04-15 09:21:40,165",0,40,10,5400,5412.0,12.0,12.0,14,40,10,4620,5244.0,11.0,11.0
"2008-04-15 09:22:20,175",0,40,10,4620,5244.0,11.0,11.0,14,40,10,4980,4824.0,13.0,13.0
"2008-04-15 09:23:00,162",0,40,10,4980,4824.0,13.0,13.0,14,40,10,5580,5028.0,14.0,14.0
"2008-04-15 09:23:40,159",0,40,10,5580,5028.0,14.0,14.0,14,40,10,3720,4920.0,9.0,9.0
"2008-04-15 09:24:20,167",0,40,10,3720,4920.0,9.0,9.0,14,40,10,4260,4488.0,9.0,9.0
"2008-04-15 09:25:00,162",0,40,10,4260,4488.0,9.0,9.0,14,40,10,4920,4404.0,12.0,12.0
"2008-04-15 09:25:40,169",0,40,10,4920,4404.0,12.0,12.0,14,40,10,4680,4704.0,12.0,12.0
"2008-04-15 09:26:20,171",0,40,10,4680,4704.0,12.0,12.0,14,40,10,4440,4548.0,11.0,11.0
"2008-04-15 09:27:00,154",0,40,10,4440,4548.0,11.0,11.0,14,40,10,4620,4428.0,10.0,10.0
"2008-04-15 09:27:40,161",0,40,10,4620,4428.0,10.0,10.0,14,40,10,4800,4632.0,11.0,11.0
"2008-04-15 09:28:20,161",0,40,10,4800,4632.0,11.0,11.0,14,40,10,5280,4956.0,13.0,13.0
"2008-04-15 09:29:00,171",0,40,10,5280,4956.0,13.0,13.0,14,40,10,4980,5124.0,12.0,12.0
"2008-04-15 09:29:40,159",0,40,10,4980,5124.0,12.0,12.0,14,40,10,5040,5124.0,12.0,12.0
"2008-04-15 09:30:20,166",0,40,10,5040,5124.0,12.0,12.0,14,40,10,5040,5028.0,14.0,14.0
"2008-04-15 09:31:00,162",0,40,10,5040,5028.0,14.0,14.0,14,40,10,4620,4920.0,11.0,11.0
"2008-04-15 09:31:40,160",0,40,10,4620,4920.0,11.0,11.0,14,40,10,3540,4356.0,8.0,8.0
"2008-04-15 09:32:20,163",0,40,10,3540,4356.0,8.0,8.0,14,40,10,4260,4032.0,9.0,9.0
"2008-04-15 09:33:00,166",0,40,10,4260,4032.0,9.0,9.0,14,40,10,4560,4212.0,11.0,11.0
"2008-04-15 09:33:40,163",0,40,10,4560,4212.0,11.0,11.0,14,40,10,4860,4716.0,12.0,12.0
"2008-04-15 09:34:20,159",0,40,10,4860,4716.0,12.0,12.0,14,40,10,4740,4848.0,11.0,11.0
"2008-04-15 09:35:00,163",0,40,10,4740,4848.0,11.0,11.0,14,40,10,4320,4704.0,10.0,10.0
"2008-04-15 09:35:40,172",0,40,10,4320,4704.0,10.0,10.0,14,40,10,4080,4392.0,9.0,9.0
"2008-04-15 09:36:20,163",0,40,10,4080,4392.0,9.0,9.0,14,40,10,4260,4212.0,10.0,10.0
"2008-04-15 09:37:00,167",0,40,10,4260,4212.0,10.0,10.0,14,40,10,4380,4260.0,11.0,11.0
"2008-04-15 09:37:40,170",0,40,10,4380,4260.0,11.0,11.0,14,40,10,4740,4464.0,12.0,12.0
"2008-04-15 09:38:20,162",0,40,10,4740,4464.0,12.0,12.0,14,40,10,4500,4596.0,11.0,11.0
"2008-04-15 09:39:00,159",0,40,10,4500,4596.0,11.0,11.0,14,40,10,4620,4584.0,11.0,11.0
"2008-04-15 09:39:40,165",0,40,10,4620,4584.0,11.0,11.0,14,40,10,4200,4368.0,10.0,10.0
"2008-04-15 09:40:20,170",0,40,10,4200,4368.0,10.0,10.0,14,40,10,3540,3984.0,8.0,8.0
"2008-04-15 09:41:00,157",0,40,10,3540,3984.0,8.0,8.0,14,40,10,3960,3720.0,10.0,10.0
"2008-04-15 09:41:40,163",0,40,10,3960,3720.0,10.0,10.0,14,40,10,3900,3804.0,10.0,10.0
"2008-04-15 09:42:20,169",0,40,10,3900,3804.0,10.0,10.0,14,40,10,4560,4188.0,11.0,11.0
"2008-04-15 09:43:00,161",0,40,10,4560,4188.0,11.0,11.0,14,40,10,4080,4332.0,9.0,9.0
"2008-04-15 09:43:40,158",0,40,10,4080,4332.0,9.0,9.0,14,40,10,4500,4392.0,11.0,11.0
"2008-04-15 09:44:20,161",0,40,10,4500,4392.0,11.0,11.0,14,40,10,5160,4584.0,12.0,12.0
"2008-04-15 09:45:00,167",0,40,10,5160,4584.0,12.0,12.0,14,40,10,4380,4740.0,10.0,10.0
"2008-04-15 09:45:40,162",0,40,10,4380,4740.0,10.0,10.0,14,40,10,4440,4524.0,10.0,10.0
"2008-04-15 09:46:20,159",0,40,10,4440,4524.0,10.0,10.0,14,40,10,3900,4176.0,10.0,10.0
"2008-04-15 09:47:00,165",0,40,10,3900,4176.0,10.0,10.0,14,40,10,4260,4104.0,11.0,11.0
"2008-04-15 09:47:40,157",0,40,10,4260,4104.0,11.0,11.0,14,40,10,4380,4212.0,10.0,10.0
"2008-04-15 09:48:20,161",0,40,10,4380,4212.0,10.0,10.0,14,40,10,4320,4380.0,11.0,11.0
"2008-04-15 09:49:00,163",0,40,10,4320,4380.0,11.0,11.0,14,40,10,4740,4488.0,12.0,12.0
"2008-04-15 09:49:40,154",0,40,10,4740,4488.0,12.0,12.0,14,40,10,5460,4920.0,14.0,14.0
"2008-04-15 09:50:20,160",0,40,10,5460,4920.0,14.0,14.0,14,40,10,5220,5256.0,13.0,13.0
"2008-04-15 09:51:00,165",0,40,10,5220,5256.0,13.0,13.0,14,40,10,3660,4932.0,9.0,9.0
"2008-04-15 09:51:40,168",0,40,10,3660,4932.0,9.0,9.0,14,40,10,3240,4008.0,7.0,7.0
"2008-04-15 09:52:20,166",0,40,10,3240,4008.0,7.0,7.0,14,40,10,3900,3564.0,10.0,10.0
"2008-04-15 09:53:00,161",0,40,10,3900,3564.0,10.0,10.0,14,40,10,4800,4032.0,13.0,13.0
"2008-04-15 09:53:40,165",0,40,10,4800,4032.0,13.0,13.0,14,40,10,4680,4584.0,12.0,12.0
"2008-04-15 09:54:20,160",0,40,10,4680,4584.0,12.0,12.0,14,40,10,4500,4728.0,10.0,10.0
"2008-04-15 09:55:00,165",0,40,10,4500,4728.0,10.0,10.0,14,40,10,4980,4704.0,12.0,12.0
"2008-04-15 09:55:40,164",0,40,10,4980,4704.0,12.0,12.0,14,40,10,4500,4704.0,12.0,12.0
"2008-04-15 09:56:20,169",0,40,10,4500,4704.0,12.0,12.0,14,40,10,4320,4596.0,12.0,12.0
"2008-04-15 09:57:00,162",0,40,10,4320,4596.0,12.0,12.0,14,40,10,4020,4320.0,10.0,10.0
"2008-04-15 09:57:40,170",0,40,10,4020,4320.0,10.0,10.0,14,40,10,4140,4260.0,10.0,10.0
"2008-04-15 09:58:20,164",0,40,10,4140,4260.0,10.0,10.0,14,40,10,3900,4224.0,9.0,9.0
"2008-04-15 09:59:00,158",0,40,10,3900,4224.0,9.0,9.0,14,40,10,4500,4368.0,10.0,10.0
"2008-04-15 09:59:40,163",0,40,10,4500,4368.0,10.0,10.0,14,40,10,3960,4344.0,9.0,9.0
"2008-04-15 10:00:20,165",0,40,10,3960,4344.0,9.0,9.0,14,40,10,3120,3996.0,8.0,8.0
"2008-04-15 10:01:00,161",0,40,10,3120,3996.0,8.0,8.0,14,40,10,3660,3588.0,9.0,9.0
"2008-04-15 10:01:40,167",0,40,10,3660,3588.0,9.0,9.0,14,40,10,4380,3816.0,11.0,11.0
"2008-04-15 10:02:20,171",0,40,10,4380,3816.0,11.0,11.0,14,40,10,4800,4416.0,12.0,12.0
"2008-04-15 10:03:00,172",0,40,10,4800,4416.0,12.0,12.0,14,40,10,4560,4656.0,11.0,11.0
"2008-04-15 10:03:40,157",0,40,10,4560,4656.0,11.0,11.0,14,40,10,4140,4500.0,10.0,10.0
"2008-04-15 10:04:20,163",0,40,10,4140,4500.0,10.0,10.0,14,40,10,3960,4164.0,11.0,11.0
"2008-04-15 10:05:00,170",0,40,10,3960,4164.0,11.0,11.0,14,40,10,4500,4176.0,13.0,13.0
"2008-04-15 10:05:40,166",0,40,10,4500,4176.0,13.0,13.0,14,40,10,4500,4428.0,11.0,11.0
"2008-04-15 10:06:20,164",0,40,10,4500,4428.0,11.0,11.0,14,40,10,4860,4668.0,12.0,12.0
"2008-04-15 10:07:00,169",0,40,10,4860,4668.0,12.0,12.0,14,40,10,4980,4800.0,12.0,12.0
"2008-04-15 10:07:40,164",0,40,10,4980,4800.0,12.0,12.0,14,40,10,4800,4860.0,13.0,13.0
"2008-04-15 10:08:20,160",0,40,10,4800,4860.0,13.0,13.0,14,40,10,4740,4776.0,13.0,13.0
"2008-04-15 10:09:00,161",0,40,10,4740,4776.0,13.0,13.0,14,40,10,4800,4752.0,12.0,12.0
"2008-04-15 10:09:40,162",0,40,10,4800,4752.0,12.0,12.0,14,40,10,4860,4836.0,12.0,12.0
"2008-04-15 10:10:20,159",0,40,10,4860,4836.0,12.0,12.0,14,40,10,4260,4728.0,10.0,10.0
"2008-04-15 10:11:00,165",0,40,10,4260,4728.0,10.0,10.0,14,40,10,3900,4296.0,10.0,10.0
"2008-04-15 10:11:40,168",0,40,10,3900,4296.0,10.0,10.0,14,40,10,3960,3972.0,9.0,9.0
"2008-04-15 10:12:20,155",0,40,10,3960,3972.0,9.0,9.0,14,40,10,2220,3432.0,5.0,5.0
"2008-04-15 10:13:00,163",0,40,10,2220,3432.0,5.0,5.0,14,40,10,960,2328.0,2.0,2.0
"2008-04-15 10:13:40,161",0,40,10,960,2328.0,2.0,2.0,14,40,10,1380,1380.0,3.0,3.0
"2008-04-15 10:14:20,168",0,40,10,1380,1380.0,3.0,3.0,14,40,10,2940,1656.0,6.0,6.0
"2008-04-15 10:15:00,164",0,40,10,2940,1656.0,6.0,6.0,14,40,10,3600,2652.0,9.0,9.0
"2008-04-15 10:15:40,159",0,40,10,3600,2652.0,9.0,9.0,14,40,10,4260,3588.0,11.0,11.0
"2008-04-15 10:16:20,164",0,40,10,4260,3588.0,11.0,11.0,14,40,10,4440,4116.0,11.0,11.0
"2008-04-15 10:17:00,161",0,40,10,4440,4116.0,11.0,11.0,14,40,10,4200,4368.0,10.0,10.0
"2008-04-15 10:17:40,167",0,40,10,4200,4368.0,10.0,10.0,14,40,10,4140,4236.0,11.0,11.0
"2008-04-15 10:18:20,168",0,40,10,4140,4236.0,11.0,11.0,14,40,10,4620,4236.0,12.0,12.0
"2008-04-15 10:19:00,175",0,40,10,4620,4236.0,12.0,12.0,14,40,10,5220,4644.0,13.0,13.0
"2008-04-15 10:19:40,165",0,40,10,5220,4644.0,13.0,13.0,14,40,10,4560,4860.0,11.0,11.0
"2008-04-15 10:20:20,168",0,40,10,4560,4860.0,11.0,11.0,14,40,10,4560,4740.0,11.0,11.0
"2008-04-15 10:21:00,164",0,40,10,4560,4740.0,11.0,11.0,14,40,10,4800,4596.0,12.0,12.0
"2008-04-15 10:21:40,159",0,40,10,4800,4596.0,12.0,12.0,14,40,10,4980,4812.0,12.0,12.0
"2008-04-15 10:22:20,160",0,40,10,4980,4812.0,12.0,12.0,14,40,10,4380,4824.0,10.0,10.0
"2008-04-15 10:23:00,166",0,40,10,4380,4824.0,10.0,10.0,14,40,10,4260,4596.0,10.0,10.0
"2008-04-15 10:23:40,159",0,40,10,4260,4596.0,10.0,10.0,14,40,10,4740,4488.0,12.0,12.0
"2008-04-15 10:24:20,164",0,40,10,4740,4488.0,12.0,12.0,14,40,10,4800,4656.0,17.0,17.0
"2008-04-15 10:25:00,160",0,40,10,4800,4656.0,17.0,17.0,14,40,10,3960,4512.0,26.0,26.0
"2008-04-15 10:25:40,169",0,40,10,3960,4512.0,26.0,26.0,14,40,10,2700,3744.0,43.0,43.0
"2008-04-15 10:26:20,159",1,40,10,2700,3744.0,43.0,43.0,14,40,10,2820,2976.0,34.0,34.0
"2008-04-15 10:27:00,164",1,40,10,2820,2976.0,34.0,34.0,14,40,10,3060,2784.0,36.0,36.0
"2008-04-15 10:27:40,162",1,40,10,3060,2784.0,36.0,36.0,14,40,10,2580,2808.0,53.0,53.0
"2008-04-15 10:28:20,156",1,40,10,2580,2808.0,53.0,53.0,14,40,10,3420,2868.0,39.0,39.0
"2008-04-15 10:29:00,166",1,40,10,3420,2868.0,39.0,39.0,14,40,10,3600,3216.0,37.0,37.0
"2008-04-15 10:29:40,160",1,40,10,3600,3216.0,37.0,37.0,14,40,10,2580,3240.0,47.0,47.0
"2008-04-15 10:30:20,158",1,40,10,2580,3240.0,47.0,47.0,14,40,10,3720,3144.0,29.0,29.0
"2008-04-15 10:31:00,165",1,40,10,3720,3144.0,29.0,29.0,14,40,10,4080,3492.0,38.0,38.0
"2008-04-15 10:31:40,168",1,40,10,4080,3492.0,38.0,38.0,14,40,10,3600,3888.0,45.0,45.0
"2008-04-15 10:32:20,171",1,40,10,3600,3888.0,45.0,45.0,14,40,10,3600,3780.0,39.0,39.0
"2008-04-15 10:33:00,156",1,40,10,3600,3780.0,39.0,39.0,14,40,10,2700,3372.0,36.0,36.0
"2008-04-15 10:33:40,161",1,40,10,2700,3372.0,36.0,36.0,14,40,10,2700,3000.0,40.0,40.0
"2008-04-15 10:34:20,165",1,40,10,2700,3000.0,40.0,40.0,14,40,10,1560,2364.0,54.0,54.0
"2008-04-15 10:35:00,160",1,40,10,1560,2364.0,54.0,54.0,14,40,10,3120,2268.0,40.0,40.0
"2008-04-15 10:35:40,163",1,40,10,3120,2268.0,40.0,40.0,14,40,10,4980,3192.0,29.0,29.0
"2008-04-15 10:36:20,167",1,40,10,4980,3192.0,29.0,29.0,14,40,10,5040,4596.0,25.0,25.0
"2008-04-15 10:37:00,167",1,40,10,5040,4596.0,25.0,25.0,14,40,10,5100,5160.0,22.0,22.0
"2008-04-15 10:37:40,160",1,40,10,5100,5160.0,22.0,22.0,14,40,10,4740,5040.0,24.0,24.0
"2008-04-15 10:38:20,163",1,40,10,4740,5040.0,24.0,24.0,14,40,10,4860,4896.0,32.0,32.0
"2008-04-15 10:39:00,165",1,40,10,4860,4896.0,32.0,32.0,14,40,10,3660,4452.0,41.0,41.0
"2008-04-15 10:39:40,161",1,40,10,3660,4452.0,41.0,41.0,14,40,10,3000,3756.0,44.0,44.0
"2008-04-15 10:40:20,160",1,40,10,3000,3756.0,44.0,44.0,14,40,10,2820,3024.0,48.0,48.0
"2008-04-15 10:41:00,162",1,40,10,2820,3024.0,48.0,48.0,14,40,10,4560,3288.0,28.0,28.0
"2008-04-15 10:41:40,160",1,40,10,4560,3288.0,28.0,28.0,14,40,10,5220,4200.0,22.0,22.0
"2008-04-15 10:42:20,156",1,40,10,5220,4200.0,22.0,22.0,14,40,10,3720,4596.0,37.0,37.0
"2008-04-15 10:43:00,163",1,40,10,3720,4596.0,37.0,37.0,14,40,10,2040,3540.0,48.0,48.0
"2008-04-15 10:43:40,166",1,40,10,2040,3540.0,48.0,48.0,14,40,10,2460,2472.0,46.0,46.0
"2008-04-15 10:44:20,157",1,40,10,2460,2472.0,46.0,46.0,14,40,10,2280,2124.0,51.0,51.0
"2008-04-15 10:45:00,160",1,40,10,2280,2124.0,51.0,51.0,14,40,10,2640,2328.0,44.0,44.0
"2008-04-15 10:45:40,164",1,40,10,2640,2328.0,44.0,44.0,14,40,10,1920,2304.0,51.0,51.0
"2008-04-15 10:46:20,161",1,40,10,1920,2304.0,51.0,51.0,14,40,10,2220,2196.0,50.0,50.0
"2008-04-15 10:47:00,160",1,40,10,2220,2196.0,50.0,50.0,14,40,10,2460,2208.0,47.0,47.0
"2008-04-15 10:47:40,165",1,40,10,2460,2208.0,47.0,47.0,14,40,10,2580,2412.0,48.0,48.0
"2008-04-15 10:48:20,166",1,40,10,2580,2412.0,48.0,48.0,14,40,10,3360,2772.0,36.0,36.0
"2008-04-15 10:49:00,164",1,40,10,3360,2772.0,36.0,36.0,14,40,10,3420,3180.0,36.0,36.0
"2008-04-15 10:49:40,169",1,40,10,3420,3180.0,36.0,36.0,14,40,10,3540,3456.0,37.0,37.0
"2008-04-15 10:50:20,165",1,40,10,3540,3456.0,37.0,37.0,14,40,10,2940,3288.0,44.0,44.0
"2008-04-15 10:51:00,160",1,40,10,2940,3288.0,44.0,44.0,14,40,10,3240,3120.0,35.0,35.0
"2008-04-15 10:51:40,165",1,40,10,3240,3120.0,35.0,35.0,14,40,10,2580,2916.0,38.0,38.0
"2008-04-15 10:52:20,167",1,40,10,2580,2916.0,38.0,38.0,14,40,10,1740,2568.0,44.0,44.0
"2008-04-15 10:53:00,162",1,40,10,1740,2568.0,44.0,44.0,14,40,10,1620,1980.0,53.0,53.0
"2008-04-15 10:53:40,169",1,40,10,1620,1980.0,53.0,53.0,14,40,10,2760,2040.0,44.0,44.0
"2008-04-15 10:54:20,170",1,40,10,2760,2040.0,44.0,44.0,14,40,10,2340,2364.0,43.0,43.0
"2008-04-15 10:55:00,163",1,40,10,2340,2364.0,43.0,43.0,14,40,10,2520,2496.0,47.0,47.0
"2008-04-15 10:55:40,158",1,40,10,2520,2496.0,47.0,47.0,14,40,10,3120,2604.0,39.0,39.0
"2008-04-15 10:56:20,164",1,40,10,3120,2604.0,39.0,39.0,14,40,10,3540,3096.0,36.0,36.0
"2008-04-15 10:57:00,169",1,40,10,3540,3096.0,36.0,36.0,14,40,10,3720,3564.0,38.0,38.0
"2008-04-15 10:57:40,156",1,40,10,3720,3564.0,38.0,38.0,14,40,10,2880,3540.0,51.0,51.0
"2008-04-15 10:58:20,162",1,40,10,2880,3540.0,51.0,51.0,14,40,10,1320,2724.0,36.0,36.0
"2008-04-15 10:59:00,167",1,40,10,1320,2724.0,36.0,36.0,14,40,10,2040,1944.0,40.0,40.0
"2008-04-15 10:59:40,171",1,40,10,2040,1944.0,40.0,40.0,14,40,10,2400,1932.0,49.0,49.0
"2008-04-15 11:00:20,167",1,40,10,2400,1932.0,49.0,49.0,14,40,10,2400,2292.0,48.0,48.0
"2008-04-15 11:01:00,168",1,40,10,2400,2292.0,48.0,48.0,14,40,10,2880,2484.0,38.0,38.0
"2008-04-15 11:01:40,172",1,40,10,2880,2484.0,38.0,38.0,14,40,10,2940,2700.0,42.0,42.0
"2008-04-15 11:02:20,164",1,40,10,2940,2700.0,42.0,42.0,14,40,10,3060,2892.0,38.0,38.0
"2008-04-15 11:03:00,159",1,40,10,3060,2892.0,38.0,38.0,14,40,10,3000,2952.0,45.0,45.0
"2008-04-15 11:03:40,164",1,40,10,3000,2952.0,45.0,45.0,14,40,10,2400,2808.0,53.0,53.0
"2008-04-15 11:04:20,155",1,40,10,2400,2808.0,53.0,53.0,14,40,10,1680,2280.0,53.0,53.0
"2008-04-15 11:05:00,158",1,40,10,1680,2280.0,53.0,53.0,14,40,10,2040,1824.0,47.0,47.0
"2008-04-15 11:05:40,163",1,40,10,2040,1824.0,47.0,47.0,14,40,10,2940,2100.0,44.0,44.0
"2008-04-15 11:06:20,166",1,40,10,2940,2100.0,44.0,44.0,14,40,10,2160,2460.0,47.0,47.0
"2008-04-15 11:07:00,159",1,40,10,2160,2460.0,47.0,47.0,14,40,10,1980,2340.0,53.0,53.0
"2008-04-15 11:07:40,165",1,40,10,1980,2340.0,53.0,53.0,14,40,10,1920,1992.0,49.0,49.0
"2008-04-15 11:08:20,170",1,40,10,1920,1992.0,49.0,49.0,14,40,10,1380,1752.0,60.0,60.0
"2008-04-15 11:09:00,156",1,40,10,1380,1752.0,60.0,60.0,14,40,10,1320,1464.0,50.0,50.0
"2008-04-15 11:09:40,158",1,40,10,1320,1464.0,50.0,50.0,14,40,10,1260,1308.0,55.0,55.0
